ID,Semaine,Province,Pluviometrie_mm,Temperature_C,NDVI,Humidite_pct,Densite_Population,Couverture_Vaccinale_pct,Tests_Realises,Distance_Centre_Sante_km,Reservoirs_Animaux,Mobilite_Humaine,Cas_Confirmes,Saison,Population_Risque,Taux_Positivite_pct
OBS_00983,983,Haut-Lomami,55,19.2,0.356,77,220,15.6,430,1,0,2,140,Seche,3931,32.56
OBS_00984,984,Kasaï,72,25.7,0.629,74,118,37.1,500,7,1,5,85,Seche,8093,17.0
OBS_00985,985,Maniema,284,18.0,0.482,79,224,47.0,260,52,0,5,39,Pluie,2237,15.0
OBS_00986,986,Maniema,289,23.6,0.54,70,33,22.8,250,13,0,6,115,Pluie,7847,46.0
OBS_00987,987,Mai-Ndombe,60,29.9,0.662,74,32,8.4,300,19,0,3,72,Seche,3115,24.0
OBS_00988,988,Lomami,95,25.2,0.592,76,22,29.5,310,2,0,6,61,Seche,3736,19.68
OBS_00989,989,Tshopo,227,25.1,0.312,73,8,25.0,210,15,1,3,53,Pluie,2048,25.24
OBS_00990,990,Lomami,281,25.8,0.491,71,16,61.1,230,23,0,5,17,Pluie,5439,7.39
OBS_00991,991,Kwango,85,25.9,0.51,54,56,27.9,490,6,1,3,144,Seche,9098,29.39
OBS_00992,992,Mongala,41,23.2,0.454,80,223,44.3,230,33,1,4,20,Seche,8393,8.7
OBS_00993,993,Kasaï-Oriental,230,23.3,0.722,66,152,23.5,290,20,0,4,131,Pluie,3405,45.17
OBS_00994,994,Kinshasa,104,24.8,0.232,67,177,48.5,200,7,0,5,18,Pluie,3934,9.0
OBS_00995,995,Haut-Uele,400,29.5,0.481,87,84,56.4,240,19,0,1,74,Pluie,6567,30.83
OBS_00996,996,Tshuapa,52,18.3,0.444,80,81,37.6,190,5,0,3,14,Seche,8004,7.37
OBS_00997,997,Kinshasa,153,24.8,0.14,70,66,39.7,270,35,1,5,29,Pluie,2585,10.74
OBS_00998,998,Nord-Ubangi,362,28.3,0.687,58,17,43.7,310,3,0,4,172,Pluie,6400,55.48
OBS_00999,999,Bas-Uele,166,24.1,0.641,62,32,34.3,220,37,0,5,32,Pluie,3374,14.55
OBS_01000,1000,Sud-Kivu,119,20.8,0.433,85,116,12.0,480,1,1,10,199,Pluie,2983,41.46
OBS_01001,1001,Lomami,285,21.4,0.447,94,137,23.2,370,19,1,5,233,Pluie,9535,62.97
OBS_01002,1002,Kasaï-Central,72,25.6,0.363,84,312,35.0,270,37,0,7,38,Seche,9403,14.07
OBS_01003,1003,Ituri,122,33.1,0.633,93,18,17.5,330,7,1,9,178,Pluie,3671,53.94
OBS_01004,1004,Sud-Ubangi,267,20.6,0.439,63,88,22.8,460,5,1,3,211,Pluie,4385,45.87
OBS_01005,1005,Haut-Lomami,63,24.4,0.477,71,86,46.7,310,5,0,4,19,Seche,4316,6.13
OBS_01006,1006,Maniema,305,24.8,0.455,70,7,10.2,250,63,1,3,108,Pluie,6943,43.2
OBS_01007,1007,Bas-Uele,89,25.9,0.365,69,5,14.8,280,25,0,2,34,Seche,2719,12.14
OBS_01008,1008,Tshopo,364,18.0,0.342,65,33,22.2,360,21,0,3,196,Pluie,1504,54.44
OBS_01009,1009,Kwilu,75,26.2,0.598,77,97,24.0,300,34,0,5,57,Seche,2039,19.0
OBS_01010,1010,Sankuru,260,27.3,0.637,73,134,44.2,120,4,0,3,45,Pluie,1214,37.5
OBS_01011,1011,Sud-Kivu,86,32.6,0.14,95,281,64.3,100,45,0,3,5,Seche,3726,5.0
OBS_01012,1012,Nord-Kivu,65,21.3,0.52,71,145,11.4,330,15,0,2,90,Seche,9416,27.27
OBS_01013,1013,Ituri,85,27.9,0.419,63,91,26.9,360,6,0,5,69,Seche,6323,19.17
OBS_01014,1014,Kongo Central,76,23.7,0.413,69,27,47.2,150,16,0,6,9,Seche,5692,6.0
OBS_01015,1015,Kasaï-Central,109,27.9,0.281,58,20,23.4,410,2,0,8,79,Pluie,3711,19.27
OBS_01016,1016,Kasaï-Central,40,25.0,0.561,79,130,44.6,210,4,0,5,21,Seche,2418,10.0
OBS_01017,1017,Nord-Ubangi,120,24.9,0.485,67,38,7.4,500,2,0,5,158,Pluie,4033,31.6
OBS_01018,1018,Lualaba,66,22.0,0.527,58,44,10.8,250,23,1,5,66,Seche,8387,26.4
OBS_01019,1019,Mai-Ndombe,8,24.7,0.727,77,295,27.4,190,1,0,2,45,Seche,7685,23.68
OBS_01020,1020,Kasaï,52,24.8,0.457,64,24,27.1,240,13,1,8,9,Seche,3288,3.75
OBS_01021,1021,Équateur,105,23.0,0.484,70,101,21.1,420,6,0,6,114,Pluie,8319,27.14
OBS_01022,1022,Kasaï-Central,105,27.3,0.428,89,140,43.2,190,16,0,4,14,Pluie,8479,7.37
OBS_01023,1023,Tshopo,144,23.2,0.241,67,252,28.8,400,23,1,5,79,Pluie,6605,19.75
OBS_01024,1024,Haut-Katanga,111,20.9,0.427,70,118,48.1,170,2,1,5,10,Pluie,8501,5.88
OBS_01025,1025,Bas-Uele,69,27.0,0.31,72,109,46.2,490,46,0,5,38,Seche,4417,7.76
OBS_01026,1026,Sud-Ubangi,46,24.2,0.609,60,50,44.6,460,11,1,6,16,Seche,3165,3.48
OBS_01027,1027,Kinshasa,213,34.0,0.517,82,120,47.1,330,1,0,7,129,Pluie,1943,39.09
OBS_01028,1028,Lomami,87,23.6,0.463,69,29,54.7,170,2,0,8,3,Seche,2408,1.76
OBS_01029,1029,Bas-Uele,120,25.3,0.338,83,106,31.5,330,7,1,4,69,Pluie,6065,20.91
OBS_01030,1030,Mongala,50,19.1,0.468,93,174,37.8,350,17,0,1,24,Seche,5548,6.86
OBS_01031,1031,Nord-Ubangi,45,28.9,0.54,81,157,35.4,270,14,1,2,44,Seche,9452,16.3
OBS_01032,1032,Tshuapa,19,29.8,0.68,95,95,24.9,320,35,0,3,53,Seche,5434,16.56
OBS_01033,1033,Tshopo,210,26.1,0.304,62,61,29.6,320,24,0,6,51,Pluie,4430,15.94
OBS_01034,1034,Haut-Lomami,101,27.8,0.741,53,83,13.6,230,29,0,4,73,Pluie,3494,31.74
OBS_01035,1035,Sud-Kivu,190,18.0,0.395,54,60,60.3,260,2,0,5,17,Pluie,5330,6.54
OBS_01036,1036,Kinshasa,201,30.6,0.55,60,160,27.7,400,8,0,5,270,Pluie,4490,67.5
OBS_01037,1037,Kasaï-Oriental,135,28.0,0.157,60,175,17.0,260,2,0,5,93,Pluie,8510,35.77
OBS_01038,1038,Tshuapa,231,33.0,0.308,75,291,36.0,220,26,1,4,77,Pluie,8587,35.0
OBS_01039,1039,Tshuapa,196,25.0,0.198,78,64,28.3,520,14,1,5,147,Pluie,3778,28.27
OBS_01040,1040,Lomami,82,20.5,0.383,83,53,33.9,330,47,0,3,16,Seche,9728,4.85
OBS_01041,1041,Mai-Ndombe,226,25.3,0.581,75,145,43.8,300,11,0,3,101,Pluie,7515,33.67
OBS_01042,1042,Kasaï-Central,171,24.7,0.372,72,15,29.2,280,16,1,2,62,Pluie,3614,22.14
OBS_01043,1043,Kinshasa,227,18.0,0.649,80,96,67.6,420,27,0,6,73,Pluie,2327,17.38
OBS_01044,1044,Kasaï,61,30.4,0.233,69,106,52.0,220,15,0,6,11,Seche,8496,5.0
OBS_01045,1045,Sankuru,400,23.6,0.506,85,60,20.8,270,9,0,4,215,Pluie,1688,79.63
OBS_01046,1046,Nord-Ubangi,111,34.0,0.521,66,76,12.7,400,5,0,4,285,Pluie,9863,71.25
OBS_01047,1047,Nord-Ubangi,152,22.9,0.743,73,144,22.4,210,62,1,8,22,Pluie,6903,10.48
OBS_01048,1048,Maniema,400,24.9,0.276,63,152,42.4,280,47,0,5,149,Pluie,2412,53.21
OBS_01049,1049,Équateur,161,27.4,0.363,73,60,30.3,450,15,0,3,67,Pluie,4921,14.89
OBS_01050,1050,Bas-Uele,63,27.9,0.276,84,114,31.3,240,14,0,1,19,Seche,9865,7.92
OBS_01051,1051,Haut-Uele,56,22.1,0.422,64,118,46.8,210,8,0,8,7,Seche,1574,3.33
OBS_01052,1052,Bas-Uele,183,27.7,0.419,48,124,38.9,340,26,1,5,64,Pluie,8047,18.82
OBS_01053,1053,Tanganyika,21,26.6,0.74,52,147,27.4,240,22,0,6,22,Seche,9018,9.17
OBS_01054,1054,Kasaï-Oriental,251,23.6,0.514,70,90,30.8,230,8,0,6,109,Pluie,8192,47.39
OBS_01055,1055,Kwilu,101,21.4,0.73,71,204,15.5,180,7,1,8,56,Pluie,9612,31.11
OBS_01056,1056,Sud-Kivu,49,18.0,0.573,95,94,47.2,300,5,0,5,28,Seche,8305,9.33
OBS_01057,1057,Sankuru,19,27.1,0.629,95,107,59.5,390,7,1,4,19,Seche,2338,4.87
OBS_01058,1058,Kasaï-Central,118,26.3,0.565,52,72,38.8,350,13,1,5,46,Pluie,2315,13.14
OBS_01059,1059,Nord-Kivu,400,22.8,0.225,70,35,22.0,220,20,0,4,146,Pluie,8804,66.36
OBS_01060,1060,Kasaï-Oriental,367,24.2,0.37,63,412,20.5,410,3,1,4,369,Pluie,3436,90.0
OBS_01061,1061,Kwilu,50,18.0,0.198,77,138,26.8,320,16,0,5,34,Seche,1250,10.62
OBS_01062,1062,Lualaba,68,26.0,0.4,72,146,29.6,280,17,1,8,32,Seche,5930,11.43
OBS_01063,1063,Haut-Uele,180,23.5,0.647,94,257,31.8,290,24,0,5,92,Pluie,7718,31.72
OBS_01064,1064,Kasaï-Oriental,226,25.1,0.749,68,387,41.1,400,14,0,7,230,Pluie,5125,57.5
OBS_01065,1065,Lomami,50,19.5,0.526,88,94,26.3,380,2,1,6,97,Seche,6200,25.53
OBS_01066,1066,Haut-Katanga,276,23.8,0.334,73,15,56.4,250,7,1,7,41,Pluie,8740,16.4
OBS_01067,1067,Tshopo,168,20.9,0.653,50,306,30.9,250,11,0,5,100,Pluie,9304,40.0
OBS_01068,1068,Tshuapa,97,24.6,0.16,88,48,13.0,350,19,1,7,83,Seche,2557,23.71
OBS_01069,1069,Ituri,90,23.8,0.585,67,64,53.3,280,4,0,5,32,Seche,8540,11.43
OBS_01070,1070,Kasaï,76,33.8,0.265,76,54,35.3,180,9,0,5,27,Seche,9749,15.0
OBS_01071,1071,Kasaï,15,26.7,0.327,76,97,33.2,400,14,0,5,36,Seche,7282,9.0
OBS_01072,1072,Haut-Uele,128,21.2,0.41,80,132,34.7,180,8,0,7,46,Pluie,8548,25.56
OBS_01073,1073,Haut-Katanga,36,25.6,0.446,66,158,13.0,450,29,1,9,84,Seche,1561,18.67
OBS_01074,1074,Kwilu,157,25.7,0.592,44,211,6.8,460,1,1,5,293,Pluie,6896,63.7
OBS_01075,1075,Kwilu,171,28.2,0.294,42,301,50.6,150,29,1,5,17,Pluie,6104,11.33
OBS_01076,1076,Lualaba,186,19.8,0.404,64,120,35.0,190,24,0,1,24,Pluie,6913,12.63
OBS_01077,1077,Lualaba,91,24.5,0.207,58,85,32.5,490,9,1,6,81,Seche,6692,16.53
OBS_01078,1078,Sankuru,146,24.5,0.711,65,38,22.4,390,5,0,3,109,Pluie,8534,27.95
OBS_01079,1079,Haut-Uele,50,28.3,0.552,77,29,44.3,250,8,0,6,19,Seche,3856,7.6
OBS_01080,1080,Maniema,215,18.0,0.432,53,80,30.9,330,16,0,9,58,Pluie,9911,17.58
OBS_01081,1081,Mongala,241,26.1,0.627,61,56,43.2,260,9,1,5,55,Pluie,5550,21.15
OBS_01082,1082,Mongala,63,22.3,0.146,80,67,9.4,310,24,1,6,48,Seche,1629,15.48
OBS_01083,1083,Haut-Uele,260,18.0,0.429,59,12,39.8,230,44,0,3,20,Pluie,4214,8.7
OBS_01084,1084,Maniema,120,21.4,0.578,57,72,34.6,180,13,0,5,22,Pluie,1815,12.22
OBS_01085,1085,Tshopo,157,27.8,0.657,80,167,28.3,380,16,0,4,185,Pluie,7379,48.68
OBS_01086,1086,Lomami,91,23.8,0.392,59,40,19.0,160,12,0,7,17,Seche,7844,10.62
OBS_01087,1087,Haut-Katanga,400,24.1,0.331,63,40,21.3,350,1,1,5,232,Pluie,5262,66.29
OBS_01088,1088,Kasaï,309,22.7,0.375,69,199,18.2,230,12,0,5,122,Pluie,2616,53.04
OBS_01089,1089,Ituri,107,21.7,0.452,65,31,63.7,310,22,0,3,9,Pluie,8877,2.9
OBS_01090,1090,Tanganyika,384,18.0,0.524,84,96,42.5,350,11,0,5,159,Pluie,3919,45.43
OBS_01091,1091,Équateur,42,29.4,0.682,63,154,10.4,330,2,0,7,102,Seche,9991,30.91
OBS_01092,1092,Équateur,335,25.4,0.46,71,220,21.1,290,5,1,3,214,Pluie,2040,73.79
OBS_01093,1093,Haut-Katanga,223,22.5,0.293,70,40,25.2,180,20,0,5,34,Pluie,1986,18.89
OBS_01094,1094,Lualaba,400,32.0,0.468,64,266,18.6,390,4,1,7,348,Pluie,3573,89.23
OBS_01095,1095,Sankuru,113,19.8,0.261,79,28,30.9,300,7,1,7,35,Pluie,4028,11.67
OBS_01096,1096,Kasaï,290,21.0,0.578,64,109,9.1,270,14,0,6,155,Pluie,2305,57.41
OBS_01097,1097,Tshuapa,223,26.5,0.679,72,143,41.9,260,11,1,5,126,Pluie,3003,48.46
OBS_01098,1098,Sankuru,36,24.1,0.429,75,83,26.0,250,20,0,8,12,Seche,4607,4.8
OBS_01099,1099,Tshuapa,249,21.0,0.669,75,76,20.5,210,9,1,3,86,Pluie,3386,40.95
OBS_01100,1100,Sud-Kivu,94,24.5,0.637,63,54,29.5,280,5,1,8,55,Seche,9444,19.64
OBS_01101,1101,Ituri,376,27.1,0.213,51,219,11.2,400,12,0,5,335,Pluie,7225,83.75
OBS_01102,1102,Ituri,156,18.5,0.654,81,83,34.8,200,22,0,3,54,Pluie,8536,27.0
OBS_01103,1103,Lomami,91,21.4,0.567,82,141,26.3,260,2,0,6,48,Seche,1453,18.46
OBS_01104,1104,Kinshasa,15,25.1,0.318,77,150,24.7,350,7,0,7,42,Seche,5402,12.0
OBS_01105,1105,Sud-Kivu,93,26.2,0.599,61,12,11.4,180,9,1,7,44,Seche,7333,24.44
OBS_01106,1106,Kasaï-Central,228,26.9,0.23,65,244,12.3,370,62,0,5,171,Pluie,3835,46.22
OBS_01107,1107,Nord-Kivu,70,23.3,0.553,64,62,14.9,280,9,0,5,50,Seche,1685,17.86
OBS_01108,1108,Kongo Central,70,23.4,0.544,75,236,33.3,220,18,1,4,31,Seche,4362,14.09
OBS_01109,1109,Tanganyika,103,24.8,0.276,80,62,19.3,390,14,0,4,110,Pluie,5991,28.21
OBS_01110,1110,Tshuapa,82,34.0,0.523,70,19,56.2,350,26,1,4,26,Seche,1727,7.43
OBS_01111,1111,Sankuru,128,23.4,0.213,86,18,19.1,160,5,0,5,40,Pluie,8428,25.0
OBS_01112,1112,Sankuru,80,22.9,0.295,56,5,57.5,500,4,0,5,32,Seche,9194,6.4
OBS_01113,1113,Équateur,138,22.0,0.28,79,317,15.3,230,3,0,4,58,Pluie,9553,25.22
OBS_01114,1114,Mai-Ndombe,291,18.0,0.249,44,238,27.9,290,30,1,3,101,Pluie,7458,34.83
OBS_01115,1115,Sankuru,400,23.0,0.618,78,116,43.2,250,63,0,6,96,Pluie,2894,38.4
OBS_01116,1116,Maniema,212,23.1,0.531,66,149,52.1,400,4,0,3,93,Pluie,7492,23.25
OBS_01117,1117,Sud-Ubangi,235,18.0,0.681,67,291,27.1,340,4,1,1,181,Pluie,6962,53.24
OBS_01118,1118,Mongala,301,30.8,0.65,72,49,12.1,200,13,0,4,131,Pluie,4224,65.5
OBS_01119,1119,Lualaba,112,24.2,0.428,63,239,20.9,250,2,1,2,83,Pluie,4249,33.2
OBS_01120,1120,Kinshasa,41,20.6,0.304,76,29,29.7,650,25,0,4,98,Seche,8941,15.08
OBS_01121,1121,Nord-Ubangi,77,19.0,0.262,78,163,32.6,300,3,1,6,33,Seche,8893,11.0
OBS_01122,1122,Tanganyika,145,22.4,0.227,73,256,32.8,390,4,0,4,122,Pluie,2683,31.28
OBS_01123,1123,Haut-Lomami,267,19.1,0.485,65,228,22.4,110,15,1,5,48,Pluie,7061,43.64
OBS_01124,1124,Kasaï,91,30.4,0.421,92,49,47.5,590,1,1,6,137,Seche,7177,23.22
OBS_01125,1125,Lomami,179,28.5,0.449,67,231,12.8,250,20,1,6,73,Pluie,3733,29.2
OBS_01126,1126,Kasaï,75,29.1,0.637,58,91,45.4,240,5,1,4,30,Seche,8686,12.5
OBS_01127,1127,Tanganyika,199,27.8,0.325,78,52,7.4,460,14,1,1,338,Pluie,8261,73.48
OBS_01128,1128,Kasaï-Oriental,211,28.7,0.239,86,147,69.0,300,16,1,4,60,Pluie,8141,20.0
OBS_01129,1129,Haut-Uele,217,26.3,0.388,78,201,17.4,280,6,1,6,162,Pluie,5058,57.86
OBS_01130,1130,Mongala,131,22.7,0.429,78,88,51.4,200,1,1,6,24,Pluie,8447,12.0
OBS_01131,1131,Mai-Ndombe,132,21.5,0.351,70,84,19.8,290,10,0,4,60,Pluie,3929,20.69
OBS_01132,1132,Équateur,247,26.0,0.499,90,158,30.8,320,15,0,6,132,Pluie,6087,41.25
OBS_01133,1133,Tshuapa,355,24.4,0.621,67,8,46.1,230,1,1,4,134,Pluie,7145,58.26
OBS_01134,1134,Mongala,246,20.0,0.306,70,69,44.6,200,28,0,5,27,Pluie,9047,13.5
OBS_01135,1135,Lomami,88,26.9,0.555,69,47,36.6,190,6,0,5,12,Seche,6297,6.32
OBS_01136,1136,Haut-Uele,187,29.6,0.438,73,236,22.6,340,27,1,4,182,Pluie,8074,53.53
OBS_01137,1137,Mongala,98,21.5,0.599,72,42,40.5,300,11,0,9,29,Seche,1118,9.67
OBS_01138,1138,Bas-Uele,39,26.4,0.2,70,181,31.2,310,27,0,5,11,Seche,6331,3.55
OBS_01139,1139,Mongala,106,29.7,0.238,79,349,22.1,370,1,0,2,182,Pluie,9407,49.19
OBS_01140,1140,Kwilu,125,18.0,0.528,52,105,48.3,320,13,0,6,18,Pluie,6591,5.62
OBS_01141,1141,Nord-Ubangi,19,26.6,0.597,80,107,22.5,240,34,0,9,18,Seche,7989,7.5
OBS_01142,1142,Haut-Katanga,80,18.2,0.462,74,49,11.2,440,20,1,5,57,Seche,9821,12.95
OBS_01143,1143,Tanganyika,89,34.0,0.638,67,138,51.1,390,36,0,2,22,Seche,8220,5.64
OBS_01144,1144,Équateur,225,23.3,0.73,54,105,32.3,450,10,0,6,156,Pluie,8005,34.67
OBS_01145,1145,Haut-Lomami,220,20.7,0.511,81,221,50.2,420,2,1,5,134,Pluie,4727,31.9
OBS_01146,1146,Tshopo,172,20.5,0.198,69,167,52.8,260,30,0,4,26,Pluie,9806,10.0
OBS_01147,1147,Kwango,159,23.8,0.553,65,111,32.0,320,41,0,3,76,Pluie,5114,23.75
OBS_01148,1148,Haut-Lomami,218,31.3,0.386,57,16,20.3,260,62,1,4,44,Pluie,1884,16.92
OBS_01149,1149,Mongala,127,34.0,0.583,75,101,47.1,270,12,0,5,70,Pluie,5462,25.93
OBS_01150,1150,Équateur,155,27.1,0.356,74,29,22.2,290,12,1,8,83,Pluie,5731,28.62
OBS_01151,1151,Mongala,130,34.0,0.545,69,97,37.7,180,4,1,6,50,Pluie,8925,27.78
OBS_01152,1152,Lualaba,101,24.6,0.601,61,166,21.6,390,10,0,4,125,Pluie,3127,32.05
OBS_01153,1153,Sud-Kivu,36,29.9,0.591,69,61,39.1,240,5,0,4,36,Seche,8287,15.0
OBS_01154,1154,Sud-Ubangi,94,24.8,0.425,57,9,13.7,310,13,1,5,45,Seche,3093,14.52
OBS_01155,1155,Kasaï-Central,281,27.3,0.545,44,92,40.9,220,21,0,5,56,Pluie,5225,25.45
OBS_01156,1156,Haut-Uele,50,24.4,0.401,61,107,42.5,390,10,1,5,48,Seche,9768,12.31
OBS_01157,1157,Kwilu,93,21.7,0.287,70,160,25.3,300,3,0,3,69,Seche,6632,23.0
OBS_01158,1158,Kwilu,106,28.9,0.396,73,273,23.3,290,65,0,7,39,Pluie,2955,13.45
OBS_01159,1159,Lomami,118,25.3,0.31,64,343,35.7,330,1,0,3,113,Pluie,6281,34.24
OBS_01160,1160,Maniema,12,24.5,0.519,73,70,35.7,320,7,0,8,19,Seche,7619,5.94
OBS_01161,1161,Lomami,190,24.9,0.592,76,247,38.0,300,9,1,7,134,Pluie,8246,44.67
OBS_01162,1162,Tshuapa,141,20.8,0.438,66,263,46.1,300,2,0,5,53,Pluie,1238,17.67
OBS_01163,1163,Sud-Kivu,134,18.4,0.357,73,215,14.7,330,16,0,3,45,Pluie,7518,13.64
OBS_01164,1164,Kongo Central,62,18.5,0.703,52,13,21.8,380,4,1,9,43,Seche,5470,11.32
OBS_01165,1165,Nord-Kivu,170,22.3,0.537,79,242,21.7,350,6,0,6,181,Pluie,6748,51.71
OBS_01166,1166,Kasaï,71,18.0,0.389,63,40,19.3,210,19,0,5,19,Seche,2120,9.05
OBS_01167,1167,Mai-Ndombe,209,25.0,0.315,73,44,41.2,230,10,1,3,55,Pluie,9390,23.91
OBS_01168,1168,Kasaï-Central,391,33.5,0.278,85,93,34.4,350,27,1,6,233,Pluie,9691,66.57
OBS_01169,1169,Kongo Central,17,29.7,0.569,70,194,26.0,270,61,0,4,16,Seche,2582,5.93
OBS_01170,1170,Sud-Ubangi,234,20.9,0.411,60,79,29.9,380,8,1,1,102,Pluie,4844,26.84
OBS_01171,1171,Sankuru,86,23.6,0.26,60,192,38.5,140,43,1,6,7,Seche,3027,5.0
OBS_01172,1172,Tanganyika,141,27.0,0.327,49,110,20.3,190,12,1,6,42,Pluie,9753,22.11
OBS_01173,1173,Nord-Kivu,357,24.6,0.408,67,76,18.9,320,9,1,3,193,Pluie,1542,60.31
OBS_01174,1174,Sud-Ubangi,400,27.5,0.452,67,238,25.3,410,37,0,6,289,Pluie,9182,70.49
OBS_01175,1175,Maniema,179,23.2,0.391,93,45,45.8,240,27,0,5,38,Pluie,1991,15.83
OBS_01176,1176,Haut-Uele,91,22.5,0.601,79,50,25.7,230,9,1,6,36,Seche,8662,15.65
OBS_01177,1177,Lomami,107,29.3,0.384,76,63,20.3,200,3,0,7,70,Pluie,6521,35.0
OBS_01178,1178,Kasaï-Oriental,22,27.7,0.512,62,135,19.8,190,8,1,5,25,Seche,9720,13.16
OBS_01179,1179,Sud-Ubangi,255,25.1,0.565,76,74,22.6,210,2,1,6,124,Pluie,1163,59.05
OBS_01180,1180,Maniema,102,22.5,0.362,68,75,37.3,270,2,1,4,40,Pluie,3193,14.81
OBS_01181,1181,Tanganyika,143,28.1,0.341,81,190,37.9,240,17,0,6,39,Pluie,2567,16.25
OBS_01182,1182,Maniema,151,30.8,0.591,60,99,25.8,300,18,0,3,75,Pluie,1215,25.0
OBS_01183,1183,Sud-Kivu,54,24.3,0.58,75,158,30.3,300,44,0,6,40,Seche,9545,13.33
OBS_01184,1184,Haut-Katanga,94,31.8,0.317,43,270,18.2,180,19,1,5,44,Seche,1550,24.44
OBS_01185,1185,Maniema,69,26.0,0.515,58,122,38.1,260,27,0,4,16,Seche,1309,6.15
OBS_01186,1186,Tanganyika,270,29.4,0.585,75,51,38.6,220,5,0,3,108,Pluie,4178,49.09
OBS_01187,1187,Kasaï-Central,94,21.3,0.132,95,43,18.5,210,1,0,7,37,Seche,6759,17.62
OBS_01188,1188,Haut-Lomami,102,34.0,0.41,69,89,30.0,200,2,1,8,44,Pluie,4077,22.0
OBS_01189,1189,Sud-Ubangi,39,21.1,0.585,93,61,49.4,370,21,0,3,21,Seche,8883,5.68
OBS_01190,1190,Kongo Central,266,21.9,0.567,81,100,13.8,340,58,0,7,131,Pluie,1144,38.53
OBS_01191,1191,Kwilu,109,29.7,0.688,81,60,47.1,260,14,0,5,37,Pluie,7210,14.23
OBS_01192,1192,Sankuru,119,23.4,0.337,83,95,48.1,230,14,0,7,11,Pluie,6777,4.78
OBS_01193,1193,Sankuru,124,19.2,0.206,71,98,27.0,210,31,0,6,18,Pluie,5902,8.57
OBS_01194,1194,Tshopo,16,27.3,0.41,95,52,26.7,470,5,1,5,66,Seche,6593,14.04
OBS_01195,1195,Kinshasa,400,18.1,0.523,63,43,56.6,160,3,0,2,58,Pluie,4400,36.25
OBS_01196,1196,Kwango,80,31.6,0.48,55,19,31.4,300,1,0,2,56,Seche,2097,18.67
OBS_01197,1197,Haut-Uele,72,22.1,0.526,92,120,40.6,300,5,0,7,44,Seche,3127,14.67
OBS_01198,1198,Tshuapa,186,23.0,0.398,74,219,38.6,360,5,0,3,138,Pluie,1401,38.33
OBS_01199,1199,Sud-Kivu,374,27.1,0.296,58,98,24.4,190,1,0,7,95,Pluie,5496,50.0
OBS_01200,1200,Bas-Uele,45,29.8,0.315,76,211,42.7,240,12,1,7,20,Seche,9674,8.33
OBS_01201,1201,Kongo Central,49,21.6,0.696,84,51,39.7,220,3,0,2,26,Seche,7496,11.82
OBS_01202,1202,Mai-Ndombe,224,18.0,0.165,81,22,38.3,510,14,1,4,109,Pluie,7125,21.37
OBS_01203,1203,Kasaï-Central,36,25.6,0.448,63,30,27.3,240,16,0,5,18,Seche,2768,7.5
OBS_01204,1204,Sud-Ubangi,292,26.1,0.416,53,137,19.1,430,17,1,7,303,Pluie,7358,70.47
OBS_01205,1205,Kwango,47,20.8,0.288,88,16,28.0,280,8,1,5,14,Seche,1470,5.0
OBS_01206,1206,Kwilu,100,18.3,0.667,91,35,13.0,150,18,0,3,38,Seche,1598,25.33
OBS_01207,1207,Haut-Lomami,355,27.2,0.198,73,50,32.8,360,51,1,5,77,Pluie,3148,21.39
OBS_01208,1208,Kinshasa,196,22.6,0.389,76,158,46.9,370,7,0,6,78,Pluie,2213,21.08
OBS_01209,1209,Kongo Central,142,18.0,0.42,65,37,31.6,150,10,0,4,15,Pluie,1068,10.0
OBS_01210,1210,Nord-Ubangi,228,22.2,0.522,72,131,39.8,220,13,0,2,80,Pluie,7923,36.36
OBS_01211,1211,Kwilu,81,21.5,0.345,92,161,16.8,490,10,0,3,136,Seche,2254,27.76
OBS_01212,1212,Nord-Ubangi,345,23.3,0.293,69,64,38.1,380,6,0,5,183,Pluie,4719,48.16
OBS_01213,1213,Tshopo,238,25.6,0.375,62,137,7.1,240,2,0,7,151,Pluie,4823,62.92
OBS_01214,1214,Équateur,26,24.5,0.279,56,85,45.1,270,21,0,5,10,Seche,9011,3.7
OBS_01215,1215,Maniema,43,18.8,0.566,80,146,12.8,120,16,1,5,22,Seche,2319,18.33
OBS_01216,1216,Équateur,33,26.0,0.329,77,123,54.6,230,10,1,4,14,Seche,2192,6.09
OBS_01217,1217,Kongo Central,292,28.5,0.498,59,114,25.7,500,16,1,2,232,Pluie,6906,46.4
OBS_01218,1218,Haut-Uele,209,24.3,0.311,64,54,18.9,470,7,0,4,249,Pluie,5284,52.98
OBS_01219,1219,Sankuru,124,22.6,0.545,83,251,19.9,210,54,0,5,65,Pluie,6094,30.95
OBS_01220,1220,Maniema,252,18.0,0.706,59,13,46.5,380,3,0,5,76,Pluie,8475,20.0
OBS_01221,1221,Équateur,169,28.4,0.657,78,325,16.6,240,6,0,5,167,Pluie,3949,69.58
OBS_01222,1222,Kwango,336,23.7,0.288,62,63,54.5,250,26,1,6,53,Pluie,5103,21.2
OBS_01223,1223,Sud-Ubangi,85,19.9,0.749,61,10,54.7,370,11,0,5,19,Seche,1348,5.14
OBS_01224,1224,Tanganyika,82,18.0,0.387,72,110,18.4,300,53,1,1,23,Seche,1791,7.67
OBS_01225,1225,Haut-Lomami,336,27.0,0.339,62,110,56.3,190,12,0,8,66,Pluie,6820,34.74
OBS_01226,1226,Haut-Katanga,164,24.8,0.753,70,172,29.4,460,62,1,8,78,Pluie,3344,16.96
